Sentiment,Headline
positive,TeliaSonera has secured deliveries for 4G modems with support for 3G and 2G during the second quarter 2010 .
positive,"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said ."
positive,The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .
positive,The actions are expected to deliver annual cost savings of some EUR15-20m .
neutral,"The agreement , which will cover monitoring , maintenance , server capacity service and backups , has a one-year extension option ."
neutral,The amendment will not incur additional costs .
positive,The announced restructuring will significantly decrease the Company 's indebtedness .
positive,The companies expect the first orders already in 2011 .
positive,The company also expects to sell its products in other Russian region .
neutral,The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share .
neutral,The company closed last year with a turnover of about four million euros .
neutral,The company expects net sales of 65 mln euro ( $ 85.1 mln ) for 2006 .
neutral,The company expects sales revenue of RMB8 .0 billion in 2009 .
positive,The company feels these leases are prime locations due to several producing formations in the immediate area .
neutral,The company has exported into about twenty European countries as well as to Africa .
positive,The company is well positioned in Brazil and Uruguay .
positive,The company reports a loss for the period of EUR 0.4 mn compared to a loss of EUR 1.9 mn in the corresponding period in 2005 .
neutral,The company 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .
neutral,The company 's operating profit for 2006 stood at 39.6 mln euro ( $ 57.9 mln ) .
neutral,"The company 's profit totaled Ls 134,700 ."
neutral,"The company targets sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 ."
positive,The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .
neutral,The company will build altogether 130 new substations by the end of this year .
positive,The diesel margin has remained high .
positive,"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained ."
positive,The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .
neutral,The earnings in the comparative period included a capital gain of EUR 8mn from the sale of OMX shares .
neutral,The Finnish textiles and clothing company Marimekko Corporation ( OMX Helsinki : MMO1V ) reported on Wednesday ( 5 November ) an operating profit of EUR8 .1 m on net sales of EUR59m for the period from January to September 2008 .
neutral,The first quarter was as expected and was in line with analysts ' forecasts .
positive,"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America ."
neutral,The German subsidiary will produce software development services for Ixonos Telecommunications Business Unit 's client projects .
neutral,"The Group 's consolidated net sales for 2008 totaled 3.4 billion euros and it employs approximately 13,000 persons ."
neutral,"The Group 's consolidated net sales for 2009 totaled 1.5 billion euros and it employs approximately 10,000 persons ."
neutral,"The Group 's revenue amounts to over EUR 80 million , about half of which is accounted for by exports ."
neutral,The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .
neutral,The Group 's revenue in 2009 amounted to EUR 70 million and the company currently employs approximately 780 people .
positive,The group will expand the chain to include 45 stores .
neutral,The insurance division turned a EUR120m profit .
positive,The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . '
positive,The long-term contract is global .
positive,The members of the management team will contribute to the adjustment measures with temporary salary cut of 5 % .
positive,The offer represents a premium of 24 % over the stock 's closing price on Friday .
neutral,The opening of the portal is part of the expansion strategy of Alma Media 's Marketplaces business unit .
positive,"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 ."
positive,The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .
positive,The sale will lead to a pretax capital gain of EUR 22 million for the Finnish company in 2011 .
neutral,"The segment has an annual revenue of approximately EUR400m , the company said ."
positive,The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .
neutral,The solvency capital ratio of both companies was 2.7 times the solvency limit .
positive,"Then , it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 ."
positive,These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .
positive,This will bring cost savings of about EUR 3mn a year .
positive,Through the acquisition Solteq will expand its solutions offering by Microsoft 's Dynamics business software products .
neutral,"Under the agreement , Japrotek will deliver nine storage tanks in the volume range of 1,000 cu m to 3,000 cu m with included agitators ."
positive,"Under the agreement , TietoEnator will provide Blyk with extended application and business process management services and an IT infrastructure ."
neutral,Under the agreement Ponsse will provide forest machine maintenance services to Stora Enso 's Russian wood procurement operations .
positive,Under the contract Cramo Sverige and its subcontractor Brinkab AB will provide all scaffolding installations at LKAB 's new pellets plant in Kiruna in northern Sweden .
neutral,Under the terms of this agreement Lextel Group has committed to an opening order of EUR3 .75 m for Benefon mobile units to be co-branded with Capitel for the China market .
neutral,Vacon 's office will support its customers in Brazil and South America .
positive,We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .
positive,"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year ."
neutral,"With the second phase of the new Innova building , Tecnopolis presence in Jyvaskyla will increase to a total of approximately 62,000 floor square meters ."
positive,With this acquisition Panostaja Oyj further expands its business area specialising in digital printing .
neutral,- Moody 's said it gave P A1 long-term senior unsecured and P P-1 short-term debt ratings to Finnish lender Aktia Bank 's EUR1bn USD1 .4 bn euro medium-term note EMTN program of 25 March 2011 .
positive,"Brazilian non-profit interbank Camara Interbancaria de Pagamentos CIP has acquired solutions from US business integration solutions provider Sterling Commerce , the latter company said in a statement ."
positive,`` Leipurin is a growing and rapidly internationalizing Group .
positive,`` NTC has a geographical presence that complements Ramirent 's existing network and brings us closer to our customers in the East Bohemia region in the CzechRepublic . ''
positive,"`` Several growth initiatives in the chosen geographic areas are already ongoing , '' it continued , noting Lindex opened its first store in the Czech Republic this autumn in Brno ."
positive,"`` We have analyzed Kaupthing Bank Sweden and found a business which fits well into Alandsbanken , '' said Alandsbanken 's chief executive Peter Wiklof in a statement ."
positive,"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year ."
positive,28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .
positive,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal ."
